"Date","Open","High","Low","Close","Volume"
15849,1979.34997558594,1979.93005371094,1961.58996582031,1973.44995117188,273600
15852,1974.58996582031,1984.13000488281,1971.53002929688,1979.96997070312,256100
15853,1983.57995605469,1991.19995117188,1978.89001464844,1986.21997070312,311400
15854,1993.68994140625,2009.43005371094,1992.68005371094,2001.19995117188,362600
15855,1999.82995605469,2008.22998046875,1997.83996582031,2000.09997558594,435700
15856,2009.25,2013.2900390625,2000.81994628906,2001.05004882812,397500
15859,1993.10998535156,2000.56005859375,1989.51000976562,1989.56994628906,333500
15860,1998.38000488281,1999.72998046875,1979.42004394531,1989.51000976562,334900
15861,1988.93994140625,1989.2900390625,1959.18994140625,1959.18994140625,340500
15863,1953.82995605469,1954.81994628906,1923.83996582031,1923.84997558594,341100
15866,1927.18994140625,1934.92004394531,1923.58996582031,1932.69995117188,271700
15867,1933.09997558594,1933.33996582031,1910.05004882812,1920.68005371094,288200
15868,1913.59997558594,1921.5400390625,1907.2900390625,1909.91003417969,253400
15869,1905.09997558594,1911.0400390625,1881.23999023438,1882.72998046875,306400
15870,1895.77001953125,1896.59997558594,1881.5,1889.23999023438,279300
15873,1889.44995117188,1897.69995117188,1878.40002441406,1883.09997558594,264400
15874,1887.71997070312,1900.63000488281,1872.69995117188,1900.61999511719,278600
15875,1899.5,1899.5,1883.41003417969,1888.31005859375,279800
15876,1864.36999511719,1873.18005371094,1844.41003417969,1850.48999023438,355800
15877,1806.40002441406,1823.98999023438,1806.02001953125,1822.82995605469,290500
15880,1821.21997070312,1821.21997070312,1798.97998046875,1799.01000976562,220900
15881,1790.32995605469,1807.61999511719,1770.53002929688,1780.63000488281,332200
15882,1799.73999023438,1799.73999023438,1772.48999023438,1783.44995117188,296900
15883,1809.55004882812,1839.52001953125,1809.40002441406,1834.69995117188,286300
15884,1844.59997558594,1864.08996582031,1844.59997558594,1863.31994628906,251100
15887,1851.56994628906,1866.63000488281,1850.03002929688,1855.72998046875,220900
15888,1861.26000976562,1867.18005371094,1850.2900390625,1855.02001953125,483200
15889,1854.2900390625,1860.4599609375,1823.09997558594,1824.66003417969,405800
15890,1830.48999023438,1840.38000488281,1825.61999511719,1839.14001464844,313000
15891,1848.96997070312,1857.39001464844,1828.75,1833.31005859375,285600
15894,1830.81005859375,1840.56994628906,1809.71997070312,1816.84997558594,303600
15895,1828.63000488281,1831.34997558594,1815.03002929688,1830.34997558594,257900
15896,1835.93994140625,1836.91003417969,1818.93994140625,1824.16003417969,267900
15897,1840.33996582031,1877.59997558594,1840.33996582031,1877.59997558594,331500
15898,1873.66003417969,1873.66003417969,1863.40002441406,1869.97998046875,266000
15901,1870.26000976562,1877.4599609375,1847.81994628906,1875.16003417969,330000
15902,1875.53002929688,1875.68005371094,1860.36999511719,1866.35998535156,303300
15903,1871.2900390625,1894.69995117188,1856.55004882812,1887.48999023438,382900
15904,1883.06994628906,1885.01000976562,1870.78002929688,1875.47998046875,380300
15905,1880.43994140625,1881.40002441406,1861.43005371094,1871.41003417969,319600
15908,1880.81005859375,1894.41003417969,1873.17004394531,1880.34997558594,356900
15909,1890.55004882812,1904.15002441406,1885.56994628906,1904.15002441406,352400
15910,1904.06994628906,1914.41003417969,1901.15002441406,1912.07995605469,322200
15911,1906.56994628906,1913.91003417969,1904.43994140625,1909.60998535156,312000
15912,1912.05004882812,1915.96997070312,1902.46997070312,1910.81005859375,320200
15915,1908.66003417969,1912.56994628906,1899.02001953125,1899.89001464844,337600
15916,1901.88000488281,1917.10998535156,1900.5400390625,1917.05004882812,366900
15917,1915.46997070312,1920.59997558594,1910.81994628906,1914.03002929688,384100
15918,1916.56005859375,1925.31994628906,1906.73999023438,1920.73999023438,336100
15919,1936.26000976562,1939.28002929688,1920.97998046875,1923.38000488281,298200
15922,1920.82995605469,1925.59997558594,1915.68994140625,1916.21997070312,234000
15923,1914.06005859375,1914.06005859375,1895.86999511719,1906.61999511719,294600
15924,1892.46997070312,1895.5,1878.32995605469,1878.32995605469,312400
15925,1884.57995605469,1896.06994628906,1879.13000488281,1883.96997070312,338200
15926,1884.56994628906,1888.7900390625,1876.06994628906,1880.7099609375,283500
15929,1878.5,1894.42004394531,1878.32995605469,1884.82995605469,297500
15930,1893.42004394531,1913.03002929688,1890.78002929688,1913.03002929688,362600
15931,1912.58996582031,1925.09997558594,1908.92004394531,1923.91003417969,363300
15933,1903.71997070312,1927.58996582031,1901.69995117188,1920.10998535156,348500
15936,1917.31994628906,1918.7099609375,1909.80004882812,1917.64001464844,302100
15937,1910.30004882812,1923.42004394531,1885.93005371094,1887.84997558594,350400
15938,1891.01000976562,1894.73999023438,1863.59997558594,1867.4599609375,411200
15939,1847.93994140625,1858.5,1838.52001953125,1849.11999511719,425900
15940,1861.57995605469,1876.14001464844,1854.67004394531,1870.16003417969,375000
15943,1876.58996582031,1890.38000488281,1876.58996582031,1887.85998535156,316300
15944,1883.7099609375,1896.63000488281,1881.43994140625,1885.83996582031,409300
15945,1862.51000976562,1885.34997558594,1861.56005859375,1884.52001953125,378300
15946,1892.03002929688,1914.90002441406,1891.58996582031,1907.5400390625,301700
15947,1918.91003417969,1926.36999511719,1910.36999511719,1926.35998535156,300900
15950,1925.31994628906,1932.4599609375,1921.01000976562,1924.81005859375,244000
15951,1934.23999023438,1940.98999023438,1928.08996582031,1933.73999023438,300100
15952,1929.59997558594,1938.26000976562,1921.93005371094,1933.03002929688,284200
15953,1943.66003417969,1954.2099609375,1937.81994628906,1951.65002441406,286700
15954,1954.10998535156,1962.15002441406,1949.01000976562,1955.31005859375,325000
15957,1964.08996582031,1974.67004394531,1962.61999511719,1974.67004394531,270700
15958,1978.07995605469,1994.06005859375,1974.58996582031,1994.06005859375,264300
15959,1995.9599609375,2003.84997558594,1987.40002441406,2003.84997558594,299400
15960,2004.67004394531,2017.47998046875,1995.16003417969,2004.06005859375,359300
15961,1994.94995117188,2004.86999511719,1992.26000976562,1994.31994628906,253900
15964,2011.68994140625,2018.02001953125,2004.44995117188,2013.36999511719,248500
15965,2009.31005859375,2009.31005859375,1994.31005859375,2005.57995605469,264700
15971,2000.71997070312,2015.18005371094,1994.77001953125,2009.41003417969,249500
15972,2001.51000976562,2011.10998535156,1990.35998535156,2007.09997558594,309400
15973,2004.53002929688,2006.88000488281,1988.86999511719,1998.06005859375,294800
15974,1992.09997558594,2007.31994628906,1991.09997558594,2007.31994628906,255600
15975,2012.26000976562,2016.33996582031,2008.25,2011.80004882812,282300
15978,2002.02001953125,2005.41003417969,1994.21997070312,1996.9599609375,292800
15979,1997.61999511719,2012.52001953125,1991.21997070312,1998.86999511719,281300
15980,2012.06994628906,2012.81994628906,1999.02001953125,1999.46997070312,238300
15982,1999.92004394531,2004.65002441406,1985.63000488281,1996.97998046875,241100
15985,1997.17004394531,2002.60998535156,1991.02001953125,1994.42004394531,249800
15986,1987.96997070312,2002.78002929688,1981.2099609375,2002.76000976562,329600
15988,2000.91003417969,2010,1997.66003417969,2001.40002441406,222700
15989,2018.01000976562,2028.10998535156,2012.66003417969,2024.90002441406,254300
15992,2026.06994628906,2026.7900390625,2019.65002441406,2020.27001953125,220700
15993,2034.68994140625,2045.5,2033.83996582031,2040.9599609375,233600
15994,2040.03002929688,2049.5,2033.75,2034.60998535156,267500
15995,2051.18994140625,2052.43994140625,2035.9599609375,2040.60998535156,306900
15996,2046.56005859375,2052.39990234375,2041.35998535156,2052.39990234375,257600
15999,2054.15991210938,2060.17993164062,2047.82995605469,2053.01000976562,281900
16000,2051.01000976562,2056.1201171875,2045.44995117188,2056.1201171875,378800
16001,2062.81005859375,2063.28002929688,2035.75,2035.75,368000
16002,2034.9599609375,2046.68994140625,2027.93005371094,2046.68994140625,254900
16003,2047.4599609375,2047.4599609375,2023.81994628906,2034.39001464844,234800
16006,2037.28002929688,2048.13989257812,2030.90002441406,2048.13989257812,257500
16007,2046.67004394531,2053.78002929688,2039.4599609375,2051.76000976562,307700
16008,2055,2059.580078125,2043.93005371094,2059.580078125,263400
16009,2050.9599609375,2055.59008789062,2030.08996582031,2030.08996582031,254500
16010,2037.25,2041.22998046875,2030.56994628906,2039.42004394531,294200
16013,2035.07995605469,2035.83996582031,2022.91003417969,2025.17004394531,235200
16014,2027.61999511719,2029.59997558594,2010.19995117188,2013.93005371094,257800
16015,2015.31994628906,2023.52001953125,2011.41003417969,2013.67004394531,273700
16016,2014.84997558594,2017.55004882812,2000.59997558594,2004.0400390625,310900
16017,1987.2099609375,1998.58996582031,1984.85998535156,1984.86999511719,287300
16020,1995.85998535156,1995.85998535156,1973.05004882812,1977.30004882812,286200
16021,1983.93994140625,2000.41003417969,1983.89001464844,1995.47998046875,247400
16022,1993.16003417969,1993.16003417969,1963.56005859375,1963.56005859375,251500
16023,1980.19995117188,1981.89001464844,1963.42004394531,1967.56005859375,323100
16024,1980.98999023438,2006.31005859375,1980.98999023438,2005.64001464844,264700
16027,2014.23999023438,2018.17004394531,2009.76000976562,2010.81005859375,314000
16028,2009.94995117188,2033.91003417969,2009.46997070312,2031.64001464844,402800
16029,2028.33996582031,2029.60998535156,2010.73999023438,2017.23999023438,334800
16030,2013.7099609375,2013.7099609375,1985.65002441406,1993.78002929688,292700
16031,2002.15002441406,2011.19995117188,1992.47998046875,2006.22998046875,351000
16034,2020,2031.10998535156,2015.97998046875,2015.97998046875,295500
16035,2008.18994140625,2022.66003417969,1998.90002441406,2022.64001464844,275300
16036,2016.28002929688,2028.81005859375,2010.83996582031,2028.81005859375,284100
16037,2039.72998046875,2047.66003417969,2037.72998046875,2045.77001953125,276300
16038,2044.84997558594,2050.69995117188,2038.4599609375,2044.86999511719,245400
16041,2050.44995117188,2052.8798828125,2029.09997558594,2030.78002929688,229700
16042,2023.61999511719,2028.06994628906,2008.55004882812,2009.35998535156,294900
16043,1998.68994140625,2006.7099609375,1986.80004882812,1986.80004882812,230300
16044,1993.72998046875,1994.31994628906,1971.43994140625,1984.77001953125,217700
16045,1982.98999023438,1990.55004882812,1980.40002441406,1980.41003417969,201900
16048,2000.52001953125,2003.96997070312,1997.57995605469,2000.38000488281,230300
16049,2000.03002929688,2001.32995605469,1989.41003417969,1993.44995117188,201000
16050,1987.21997070312,2000.15002441406,1972.86999511719,1977.96997070312,231400
16051,1966.43994140625,1970.51000976562,1958.98999023438,1967.93005371094,255100
16052,1963.0400390625,1963.81005859375,1947.43994140625,1962.91003417969,234100
16055,1960.59997558594,1970.25,1956.63000488281,1961.15002441406,213500
16056,1977.93994140625,1979.61999511719,1962.21997070312,1965.73999023438,253900
16057,1971.84997558594,1982.42004394531,1966.18005371094,1974.63000488281,258700
16058,1996.7900390625,1997.02001953125,1969.94995117188,1975.65002441406,255800
16059,1973.11999511719,1984.43994140625,1972.58996582031,1983.34997558594,247100
16062,1993.44995117188,2000.06994628906,1989,1996.89001464844,223000
16063,2000.23999023438,2007.33996582031,1994.33996582031,2001.58996582031,214700
16065,2004.25,2009.9599609375,1997.33996582031,1999.30004882812,230500
16066,1994.05004882812,2004.55004882812,1987.57995605469,2002.28002929688,207800
16069,2004.31994628906,2011.33996582031,1998.60998535156,2011.33996582031,172200
16072,2013.10998535156,2013.89001464844,1967.18994140625,1967.18994140625,207800
16073,1963.71997070312,1964.63000488281,1936.15002441406,1946.14001464844,188500
16076,1947.61999511719,1961.84997558594,1943.73999023438,1953.28002929688,193600
16077,1947.65002441406,1965.73999023438,1947.07995605469,1959.43994140625,193000
16078,1965.5,1966.94995117188,1950.02001953125,1958.9599609375,217100
16079,1962.30004882812,1964.58996582031,1946.10998535156,1946.10998535156,276400
16080,1949.53002929688,1956.96997070312,1931.16003417969,1938.5400390625,263000
16083,1947.38000488281,1954.06994628906,1942.82995605469,1948.92004394531,267900
16084,1942.7900390625,1961.72998046875,1939.31005859375,1946.06994628906,244100
16085,1956.43005371094,1956.83996582031,1945.86999511719,1953.28002929688,250900
16086,1957.91003417969,1965.27001953125,1955.7900390625,1957.31994628906,379600
16087,1958.5,1962.64001464844,1943.13000488281,1944.47998046875,260900
16090,1945.98999023438,1955.28002929688,1934.38000488281,1953.78002929688,279500
16091,1955.26000976562,1965.43005371094,1949.56005859375,1963.89001464844,289300
16092,1960.4599609375,1970.42004394531,1959.56994628906,1970.42004394531,243900
16093,1968.77001953125,1969.0400390625,1947.01000976562,1947.58996582031,229400
16094,1941.55004882812,1947.01000976562,1924.48999023438,1940.56005859375,279200
16097,1905.91003417969,1918.68005371094,1899.76000976562,1910.33996582031,340400
16098,1907.18005371094,1919.26000976562,1904.05004882812,1916.93005371094,270500
16099,1925.93005371094,1941.7099609375,1925.52001953125,1941.15002441406,219900
16104,1930.08996582031,1931.81005859375,1917.64001464844,1919.9599609375,229600
16105,1894.9599609375,1898.07995605469,1885.53002929688,1886.84997558594,251000
16106,1897.94995117188,1901.40002441406,1888.46997070312,1891.31994628906,244000
16107,1897.34997558594,1910.91003417969,1897.34997558594,1907.89001464844,259400
16108,1922.44995117188,1923.25,1910.90002441406,1922.5,273000
16111,1928.13000488281,1928.39001464844,1916.40002441406,1923.30004882812,208000
16112,1924.44995117188,1935.2900390625,1920.55004882812,1932.06005859375,226400
16113,1942.22998046875,1942.22998046875,1933.5400390625,1935.83996582031,225400
16114,1936.61999511719,1944.72998046875,1924.39001464844,1926.9599609375,187900
16115,1930.14001464844,1946.81005859375,1930.14001464844,1940.28002929688,216600
16118,1951.73999023438,1955.0400390625,1942.93994140625,1946.35998535156,215500
16119,1946.88000488281,1951.06005859375,1935.59997558594,1946.91003417969,200400
16120,1944.69995117188,1944.69995117188,1932.43994140625,1942.93005371094,213600
16121,1932.90002441406,1941.13000488281,1927.53002929688,1930.56994628906,232300
16122,1948.03002929688,1957.82995605469,1946.68005371094,1957.82995605469,216300
16125,1958.06005859375,1961.41003417969,1943.85998535156,1949.05004882812,193800
16126,1958.30004882812,1964.85998535156,1955.69995117188,1964.85998535156,226000
16127,1963.44995117188,1973.88000488281,1955.92004394531,1970.77001953125,209100
16128,1969.84997558594,1980.36999511719,1965.69995117188,1978.43005371094,201100
16129,1976.47998046875,1981.15002441406,1972.65002441406,1979.98999023438,252800
16132,1967.90002441406,1969.16003417969,1955.10998535156,1964.68994140625,222600
16133,1954.57995605469,1963.56005859375,1952.60998535156,1954.10998535156,200400
16134,1973.28002929688,1977.30004882812,1970.28002929688,1971.23999023438,197700
16135,1973.67004394531,1975.61999511719,1968.17004394531,1975.61999511719,193700
16136,1979.69995117188,1983.53002929688,1968.66003417969,1974.68005371094,231600
16139,1967.63000488281,1967.66003417969,1951.9599609375,1954.42004394531,214900
16140,1957.21997070312,1963.86999511719,1951.19995117188,1963.86999511719,247500
16141,1957.67004394531,1958.08996582031,1930.47998046875,1932.5400390625,329900
16142,1940.34997558594,1946.28002929688,1931.75,1934.38000488281,259600
16143,1916.06994628906,1927.89001464844,1913.64001464844,1919.90002441406,254000
16146,1921.15002441406,1928.43005371094,1919.60998535156,1927.53002929688,214900
16147,1941.11999511719,1946.14001464844,1931.82995605469,1940.2099609375,274300
16148,1947.33996582031,1948.15002441406,1935.27001953125,1937.68005371094,249100
16149,1934.15002441406,1934.63000488281,1919.36999511719,1919.52001953125,220600
16150,1930.23999023438,1935.18005371094,1927.84997558594,1934.93994140625,252900
16153,1937.06005859375,1950.5400390625,1937.06005859375,1945.55004882812,228300
16154,1940.90002441406,1946.08996582031,1936.61999511719,1941.25,225200
16155,1954.59997558594,1965.43994140625,1953.68994140625,1964.31005859375,248900
16156,1963.66003417969,1979.69995117188,1963.09997558594,1977.96997070312,218100
16157,1972.63000488281,1985.5,1971.25,1981,244600
16160,1988.72998046875,1989.80004882812,1973.05004882812,1985.60998535156,241000
16161,1983.78002929688,1991.97998046875,1976.06005859375,1991.97998046875,214600
16162,2000.13000488281,2001.26000976562,1995.07995605469,1997.25,220900
16163,1999.42004394531,2007.88000488281,1992.16003417969,1993.69995117188,225700
16164,1987.83996582031,1993.9599609375,1985.76000976562,1988.08996582031,225600
16167,1984.2900390625,1992.18005371094,1978.63000488281,1989.69995117188,186400
16168,1977.60998535156,1994.57995605469,1977.60998535156,1993.03002929688,218100
16169,1997.97998046875,2001.15002441406,1992.11999511719,1998.94995117188,233700
16170,2007.7099609375,2008.97998046875,1995.7900390625,2008.60998535156,232400
16171,1985.28002929688,1997.43994140625,1985.16003417969,1997.43994140625,218100
16174,1993.81005859375,2001,1993.06994628906,1997.02001953125,205700
16175,2008.48999023438,2009.0400390625,1990.33996582031,1992.27001953125,194500
16176,1994.31005859375,1995.85998535156,1986.25,1992.2099609375,230700
16177,2000.46997070312,2001.2900390625,1984.97998046875,1992.05004882812,200200
16178,1998.52001953125,2005.21997070312,1998.26000976562,2004.28002929688,206500
16181,2006.2099609375,2006.94995117188,1993.53002929688,1999.21997070312,205600
16182,2000.93994140625,2004.42004394531,1991.46997070312,2004.21997070312,212000
16183,2010.06005859375,2013.08996582031,1999.78002929688,2000.36999511719,241700
16184,2006.38000488281,2007.17004394531,1993.18005371094,1998.33996582031,235100
16185,1996.60998535156,1996.64001464844,1971.66003417969,1971.66003417969,208400
16188,1969.0400390625,1976.56005859375,1969.0400390625,1969.26000976562,168800
16189,1974.67004394531,1976.17004394531,1960.35998535156,1964.77001953125,177600
16190,1973.56005859375,1974.32995605469,1955.15002441406,1961.7900390625,227300
16192,1966.2900390625,1968.5,1956.31994628906,1959.43994140625,179500
16197,1964.18994140625,1964.18994140625,1939.55004882812,1939.88000488281,193000
16198,1945.93994140625,1950.59997558594,1934.71997070312,1950.59997558594,222400
16199,1953.47998046875,1958.33996582031,1949.64001464844,1956.55004882812,205200
16202,1956.26000976562,1966.64001464844,1950.91003417969,1964.93994140625,201600
16203,1973.07995605469,1988.41003417969,1969.59997558594,1982.93005371094,242200
16204,1990.98999023438,2010.84997558594,1990.7900390625,2010.82995605469,233900
16205,2007.88000488281,2015.36999511719,2006.38000488281,2010.19995117188,259400
16206,2003.47998046875,2013.43994140625,1997.27001953125,2013.43994140625,232500
16209,2013.7900390625,2015.53002929688,2002.89001464844,2015.14001464844,265600
16210,2011.84997558594,2014.4599609375,2004.31994628906,2011.26000976562,248300
16211,2003.47998046875,2015.63000488281,2001.73999023438,2008.32995605469,224100
16212,2015.41003417969,2022.58996582031,2011.59997558594,2015.58996582031,231100
16213,2013.08996582031,2017.9599609375,2011.76000976562,2017.17004394531,241800
16216,2016.2099609375,2020.9599609375,2008.14001464844,2010.34997558594,196600
16217,2014.86999511719,2016.72998046875,1988.43994140625,1997.63000488281,221800
16218,2000.26000976562,2017.06005859375,1997.89001464844,2017.06005859375,210700
16219,2020.67004394531,2021.9599609375,2009.22998046875,2012.26000976562,228500
16220,2015.36999511719,2019.17004394531,1994.9599609375,1994.9599609375,247300
16223,1998.81005859375,2006.93005371094,1995.68994140625,2002,265600
16224,2006.31005859375,2008.56005859375,1990.71997070312,2008.56005859375,266700
16226,2007.19995117188,2007.19995117188,1986.94995117188,1995.47998046875,222100
16230,2004.72998046875,2008.85998535156,1986.53002929688,1990.0400390625,209600
16231,2000.89001464844,2011.86999511719,1996.2099609375,2011.80004882812,234900
16232,2009.51000976562,2016.78002929688,2006.72998046875,2014.67004394531,238000
16233,2013.59997558594,2015.80004882812,2003.56994628906,2011.65002441406,251900
16234,2005.55004882812,2005.55004882812,1984.0400390625,1990.84997558594,223100
16237,1986.85998535156,1995.85998535156,1985.30004882812,1993.58996582031,233600
16238,1994.89001464844,2002.9599609375,1991.53002929688,2001.55004882812,236600
16239,2002.26000976562,2002.26000976562,1987.03002929688,1989.48999023438,216900
16240,1994.22998046875,1999.10998535156,1985.89001464844,1992.03002929688,257900
16241,1990.7099609375,1990.72998046875,1965.11999511719,1968.06994628906,232700
16244,1975.09997558594,1980.31005859375,1971.60998535156,1974.92004394531,231700
16245,1976.23999023438,1998.31005859375,1976.23999023438,1994.34997558594,250600
16246,1992.68994140625,1993.59997558594,1980.78002929688,1981.77001953125,336700
16247,1983,1997.07995605469,1982.47998046875,1995.05004882812,273500
16248,1990.90002441406,1997.01000976562,1983.88000488281,1988.51000976562,218800
16251,1996.13000488281,2002.2099609375,1992.65002441406,2002.2099609375,201100
16252,1993.2900390625,1999,1987.89001464844,1999,238900
16253,2008,2016.35998535156,2002.40002441406,2015.28002929688,318400
16254,2015.98999023438,2015.98999023438,2007.85998535156,2010.96997070312,259900
16255,2018.34997558594,2018.34997558594,2005.83996582031,2009.66003417969,241500
16258,2007.53002929688,2009.31994628906,1998.03002929688,2005.11999511719,228300
16259,2003.55004882812,2009.21997070312,1997.86999511719,2006.66003417969,259400
16260,1997.56994628906,2000.89001464844,1992.42004394531,2000.5,272700
16261,2004.63000488281,2006.5,1999.9599609375,2002.83996582031,327600
16262,1988.93005371094,1993.4599609375,1985.53002929688,1988.73999023438,277000
16265,1998.26000976562,2001.10998535156,1993.56994628906,1993.88000488281,270400
16266,2004.93005371094,2015.5400390625,2004.48999023438,2012.71997070312,361200
16267,2015.67004394531,2018.05004882812,2008.98999023438,2013.47998046875,315200
16268,2020.52001953125,2025.41003417969,2018.77001953125,2020.90002441406,322700
16269,2007.11999511719,2019.42004394531,2006.01000976562,2019.42004394531,304500
16272,2028.02001953125,2030.60998535156,2016.42004394531,2018.5,274600
16273,2021.18005371094,2028.93005371094,2017.76000976562,2028.93005371094,265900
16274,2032.72998046875,2035.23999023438,2025,2028.31994628906,353500
16275,2032.93994140625,2034.71997070312,2021.21997070312,2026.61999511719,323600
16276,2030.0400390625,2036.19995117188,2027.32995605469,2033.84997558594,282800
16279,2035.9599609375,2053.84008789062,2035.9599609375,2048.81005859375,349000
16280,2054.03002929688,2065.9599609375,2053.40991210938,2061.96997070312,408800
16281,2064.46997070312,2093.080078125,2062.8798828125,2082.61010742188,343300
16282,2081.75,2090.57006835938,2070.78002929688,2076.1201171875,383700
16283,2063.7099609375,2079.81005859375,2062.5400390625,2073.10009765625,272000
16286,2080.77001953125,2083.05004882812,2067.169921875,2080.419921875,253200
16287,2076.169921875,2077.72998046875,2058.919921875,2066.26000976562,346800
16288,2062.92993164062,2068.080078125,2055.67993164062,2060.72998046875,377300
16289,2062.23999023438,2063.53002929688,2047.75,2054.51000976562,292900
16290,2049.51000976562,2051.06005859375,2026.56005859375,2031.09997558594,354800
16293,2048.17993164062,2048.17993164062,2037.80004882812,2039.36999511719,285800
16294,2048.38989257812,2055.85009765625,2038.14001464844,2041.46997070312,312800
16295,2046.68005371094,2062.36010742188,2043.10998535156,2062.36010742188,280700
16296,2065.68994140625,2073.419921875,2056.06005859375,2063.21997070312,270800
16300,2070.94995117188,2073.05004882812,2053.1298828125,2053.1298828125,300400
16301,2065.18994140625,2074.42993164062,2064.34008789062,2071.13989257812,327100
16302,2080.77001953125,2082.2099609375,2063.61010742188,2072.78002929688,315400
16303,2067.6298828125,2068.21997070312,2041.91003417969,2044.2099609375,307800
16304,2048.23999023438,2058.4599609375,2046.5400390625,2056.69995117188,277900
16307,2049.15991210938,2062.22998046875,2044.19995117188,2060.88989257812,272000
16308,2069.07006835938,2072.419921875,2065.14990234375,2068.05004882812,288900
16309,2075.44995117188,2081.830078125,2070.77001953125,2074.92993164062,337600
16310,2083.03002929688,2088.86010742188,2072.13989257812,2075.76000976562,305900
16311,2070.72998046875,2073.03002929688,2060.13989257812,2068.5400390625,301400
16314,2067.80004882812,2072.59008789062,2062.30004882812,2067.86010742188,272500
16315,2065.96997070312,2066,2049.14990234375,2051.580078125,323100
16316,2050.09008789062,2054.080078125,2040.43994140625,2051.19995117188,338000
16317,2059.05004882812,2065.27001953125,2050.7900390625,2056.26000976562,376400
16318,2053.17993164062,2059.0400390625,2044.68005371094,2049.40991210938,343400
16324,2046.96997070312,2052.15991210938,2034.13000488281,2034.16003417969,333400
16325,2042.51000976562,2048.2099609375,2037.36999511719,2041.85998535156,362700
16328,2039.03002929688,2040.07995605469,2028.80004882812,2035.81994628906,297600
16329,2039.92004394531,2045.65002441406,2036.22998046875,2042.92004394531,365700
16330,2052.06005859375,2062.6201171875,2051.11010742188,2062.61010742188,351700
16331,2058.2099609375,2063.26000976562,2044.17004394531,2047.73999023438,394300
16332,2057.56005859375,2062.3701171875,2053.65991210938,2053.82006835938,397700
16335,2053.30004882812,2053.30004882812,2032.35998535156,2039.27001953125,323900
16336,2028.90002441406,2036.25,2025.16003417969,2028.91003417969,427800
16337,2024.75,2036.26000976562,2019.91003417969,2035.64001464844,332600
16338,2045.66003417969,2046.26000976562,2030.08996582031,2034.10998535156,325400
16339,2019.17004394531,2031.65002441406,2018.69995117188,2031.64001464844,313500
16342,2035.93005371094,2036.43994140625,2021.36999511719,2026.59997558594,339600
16343,2023.18005371094,2029.17004394531,2007.30004882812,2020.08996582031,322800
16344,2013.46997070312,2013.46997070312,1989.83996582031,1991.5400390625,351600
16345,1984.43005371094,1985.06005859375,1966.17004394531,1976.16003417969,322700
16349,1987.89001464844,1988.39001464844,1968.30004882812,1968.39001464844,325100
16350,1979.82995605469,1982.9599609375,1966.21997070312,1972.91003417969,328200
16351,1957.90002441406,1974.27001953125,1957.90002441406,1965.25,266200
16353,1953.97998046875,1953.97998046875,1931.88000488281,1940.92004394531,342800
16356,1919.47998046875,1932.36999511719,1918.47998046875,1927.2099609375,308900
16357,1933.44995117188,1940.2099609375,1926.86999511719,1929.25,335500
16358,1932.10998535156,1938.84997558594,1918.77001953125,1925.91003417969,310300
16359,1911.44995117188,1922.93994140625,1904.77001953125,1918.82995605469,313600
16360,1923.51000976562,1923.51000976562,1896.5400390625,1900.66003417969,362100
16363,1918.83996582031,1933.11999511719,1917.5400390625,1930.06005859375,344700
16364,1923.61999511719,1923.61999511719,1911.03002929688,1915.28002929688,405900
16365,1936.91003417969,1936.98999023438,1924.2099609375,1936.96997070312,399100
16366,1932.43005371094,1944.44995117188,1924.14001464844,1931.65002441406,372800
16367,1942.4599609375,1942.71997070312,1916.83996582031,1925.68994140625,419400
16370,1933.91003417969,1939.25,1929.26000976562,1931.96997070312,408800
16371,1935.4599609375,1936.28002929688,1924.36999511719,1925.68005371094,414600
16372,1938.80004882812,1961.48999023438,1931.58996582031,1961.17004394531,396600
16373,1956.92004394531,1959.48999023438,1944.23999023438,1958.93005371094,311000
16374,1963.26000976562,1967.07995605469,1951.06994628906,1964.43005371094,349400
16377,1959.66003417969,1961.0400390625,1947.82995605469,1952.96997070312,344500
16378,1950.15002441406,1956.72998046875,1928.52001953125,1935.18994140625,391700
16379,1938.60998535156,1944.5,1928.98999023438,1931.43005371094,332300
16380,1933.44995117188,1939.31994628906,1923.05004882812,1936.47998046875,360600
16381,1935.75,1943.26000976562,1932.17004394531,1939.86999511719,255400
16384,1952.7900390625,1965.34997558594,1952.7900390625,1958.22998046875,313300
16385,1957.86999511719,1965.41003417969,1956.22998046875,1963,311400
16386,1965.2099609375,1974.68994140625,1961.66003417969,1967.27001953125,348500
16387,1970.64001464844,1973.32995605469,1954.88000488281,1960.51000976562,332600
16388,1959.64001464844,1959.64001464844,1940.48999023438,1945.14001464844,314800
16391,1941.82995605469,1948.32995605469,1935.94995117188,1943.63000488281,277500
16392,1951.93005371094,1967.01000976562,1951.93005371094,1967.01000976562,251300
16393,1974.41003417969,1974.41003417969,1959.2099609375,1966.86999511719,279600
16394,1960.71997070312,1962.68994140625,1952.43994140625,1958.0400390625,339200
16395,1966.89001464844,1969.43005371094,1959.81005859375,1964.83996582031,345900
16398,1982.47998046875,1985.18005371094,1974.36999511719,1978.5400390625,325400
16399,1981.52001953125,1981.84997558594,1973.80004882812,1980.2099609375,283200
16400,1984.82995605469,1985.43005371094,1972.94995117188,1980.83996582031,253300
16401,1993.65002441406,1994.81994628906,1982.07995605469,1982.08996582031,295500
16402,1983.21997070312,1984.72998046875,1975.66003417969,1980.78002929688,340700
